Field1,Field2,Field3,Field4,Field6,Field7,Field8,Field9,Field10,Field11,Field12,Field13,Field14,Field15,Field16,Field17,Field18,Field19,Field20
APR 2019,APR 2020,YTD 2019,YTD 2020,National Capital  Region,World War II Memorial,"624,907","6,443","-618,464","1,208,928","512,438","-696,490",National Capital  Region Total,"6,693,560","924,952","-5,768,608","14,412,455","7,621,348","-6,791,107"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,,,,,,,,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,Acadia NP,"68,046","55,713","-12,333","105,893","110,351","4,458",Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,Adams NHP,537,"1,127",590,996,"2,345","1,349",Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,African Burial Ground NM,"5,022",0,"-5,022","8,084","6,900","-1,184",Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,Allegheny Portage Railroad NHS,"16,847",0,"-16,847","47,604","27,077","-20,527",Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,Appomattox Court House NHP,"14,285","1,500","-12,785","22,410","11,152","-11,258",Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,Assateague Island NS,"153,044","38,205","-114,839","335,142","213,390","-121,752",Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,Bluestone NSR,375,0,-375,752,0,-752,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,Booker T. Washington NM,"2,399",0,"-2,399","5,608","3,507","-2,101",Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,Boston African American NHS,"7,817","4,662","-3,155","22,267","16,337","-5,930",Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,Boston NHP,"229,628",0,"-229,628","521,364","218,302","-303,062",Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,Cape Cod NS,"216,513","198,527","-17,986","621,107","660,863","39,756",Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,Castle Clinton NM,"412,122",0,"-412,122","1,056,380","470,480","-585,900",Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,Colonial NHP,"340,954","333,703","-7,251","870,191","857,818","-12,373",Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,Delaware Water Gap NRA,"249,160","191,853","-57,307","682,467","640,172","-42,295",Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,Edgar Allan Poe NHS,"1,406",0,"-1,406","4,091","2,418","-1,673",Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,Eisenhower NHS,"3,957",0,"-3,957","5,469",695,"-4,774",Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,Eleanor Roosevelt NHS,"2,237",290,"-1,947","4,105","2,916","-1,189",Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,Federal Hall NMEM,"28,577",0,"-28,577","67,657","13,822","-53,835",Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,Fire Island NS,"13,027","4,375","-8,652","36,368","37,011",643,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,Flight 93 NMEM,"27,680",0,"-27,680","55,193","23,258","-31,935",Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,Fort McHenry NM & HS,"54,103",0,"-54,103","104,930","49,374","-55,556",Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,Fort Necessity NB,"7,607",0,"-7,607","15,803","7,695","-8,108",Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,Fort Stanwix NM,"5,425",900,"-4,525","10,672","5,426","-5,246",Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,Frederick Law Olmsted NHS,865,150,-715,"1,325",947,-378,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,Fredericksburg & Spotsylvania NMP,"80,641","75,737","-4,904","271,480","269,854","-1,626",Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,Friendship Hill NHS,"1,338","1,166",-172,"3,792","4,416",624,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,Gateway NRA,"662,417","360,025","-302,392","2,362,748","2,216,072","-146,676",Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,Gauley River NRA,"7,318","6,652",-666,"18,146","16,372","-1,774",Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,General Grant NMEM,"6,421",0,"-6,421","14,492","13,310","-1,182",Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,George Washington Birthplace NM,"17,780",612,"-17,168","25,334","10,449","-14,885",Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,Gettysburg NMP,"101,306","17,480","-83,826","191,069","86,585","-104,484",Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,Governors Island NM,35,0,-35,115,0,-115,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,Hamilton Grange NMEM,"5,449",0,"-5,449","14,919","11,636","-3,283",Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,Hampton NHS,"2,472",100,"-2,372","6,771","5,429","-1,342",Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,Home of Franklin D. Roosevelt NHS,"11,968","2,047","-9,921","24,394","17,920","-6,474",Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,Hopewell Furnace NHS,"4,172",0,"-4,172","10,053","2,885","-7,168",Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,Independence NHP,"455,740","20,057","-435,683","1,004,348","488,759","-515,589",Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,John F. Kennedy NHS,543,0,-543,909,451,-458,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,Johnstown Flood NMEM,"13,921",0,"-13,921","21,894","7,306","-14,588",Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,Katahdin Woods and Waters NM,,,0,,,0,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,Longfellow House Washington's HQ NHS,"2,305","1,300","-1,005","5,071","4,048","-1,023",Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,Lowell NHP,"24,685",0,"-24,685","86,741","50,645","-36,096",Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,Maggie L. Walker NHS,"1,246",0,"-1,246","3,378","1,530","-1,848",Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,Marsh-Billings-Rockefeller NHP,"1,489","1,500",11,"6,197","6,044",-153,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,Martin Van Buren NHS,474,"1,000",526,874,"2,300","1,426",Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,Minute Man NHP,"124,123","115,572","-8,551","239,850","249,959","10,109",Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,Morristown NHP,"28,313",0,"-28,313","58,905","69,158","10,253",Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,New Bedford Whaling NHP,"10,776",0,"-10,776","28,188","12,169","-16,019",Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,New River Gorge NP & PRES,"95,271","52,875","-42,396","198,723","170,990","-27,733",Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,Paterson Great Falls NHP,"15,608","1,148","-14,460","44,238","26,451","-17,787",Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,Petersburg NB,"17,743","4,246","-13,497","65,669","20,681","-44,988",Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,Richmond NBP,"18,381","17,716",-665,"56,118","65,242","9,124",Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,Roger Williams NMEM,"4,717",480,"-4,237","8,673","8,887",214,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,Sagamore Hill NHS,"3,071",0,"-3,071","7,145","4,039","-3,106",Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,Saint Paul's Church NHS,"1,160",0,"-1,160","5,320","4,530",-790,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,Saint-Gaudens NHP,385,320,-65,"1,093",928,-165,Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
APR 2019,APR 2020,YTD 2019,YTD 2020,Northeast  Region,Salem Maritime NHS,"14,802","6,163","-8,639","27,517","22,015","-5,502",Northeast  Region Total,"4,319,741","1,609,494","-2,710,247","11,164,440","8,412,112","-2,752,328"
